0 	0 	0 	0	0	0
0 	0 	64 	18	7	69
0 	0 	128 	33	13	125
0 	0 	192 	50	20	189
0 	0 	256 	66	26	249
0 	0 	320 	82	32	311
0 	0 	384 	97	39	370
0 	0 	448 	113	45	430
0 	0 	512 	129	51	490
0 	0 	576 	145	58	553
0 	0 	640 	161	64	610
0 	0 	704 	176	70	669
0 	0 	768 	191	76	726
0 	0 	832 	206	81	782
0 	0 	896 	220	87	838
0 	0 	960 	235	93	893
0 	0 	1023 	248	98	944
0 	64 	0 	37	71	21
0 	64 	64 	40	71	72
0 	64 	128 	49	72	132
0 	64 	192 	60	73	189
0 	64 	256 	74	74	252
0 	64 	320 	88	76	313
0 	64 	384 	103	79	373
0 	64 	448 	119	90	432
0 	64 	512 	134	93	493
0 	64 	576 	150	96	554
0 	64 	640 	165	100	613
0 	64 	704 	180	103	672
0 	64 	768 	195	107	729
0 	64 	832 	209	111	784
0 	64 	896 	224	115	841
0 	64 	960 	238	119	895
0 	64 	1023 	251	124	947
0 	128 	0 	66	128	39
0 	128 	64 	71	133	78
0 	128 	128 	75	133	135
0 	128 	192 	83	134	194
0 	128 	256 	93	135	254
0 	128 	320 	104	136	314
0 	128 	384 	117	137	374
0 	128 	448 	130	138	434
0 	128 	512 	143	140	493
0 	128 	576 	158	142	555
0 	128 	640 	173	149	614
0 	128 	704 	187	151	672
0 	128 	768 	201	154	729
0 	128 	832 	216	156	786
0 	128 	896 	230	159	842
0 	128 	960 	244	166	896
0 	128 	1023 	257	169	949
0 	192 	0 	98	189	57
0 	192 	64 	101	192	88
0 	192 	128 	104	192	140
0 	192 	192 	109	193	198
0 	192 	256 	118	196	256
0 	192 	320 	127	197	316
0 	192 	384 	137	198	376
0 	192 	448 	148	199	435
0 	192 	512 	161	203	495
0 	192 	576 	174	204	557
0 	192 	640 	187	206	616
0 	192 	704 	200	207	674
0 	192 	768 	213	209	730
0 	192 	832 	227	214	788
0 	192 	896 	240	216	843
0 	192 	960 	253	220	897
0 	192 	1023 	266	222	949
0 	256 	0 	128	247	75
0 	256 	64 	133	254	100
0 	256 	128 	135	255	148
0 	256 	192 	139	255	203
0 	256 	256 	145	255	260
0 	256 	320 	153	258	321
0 	256 	384 	161	258	378
0 	256 	448 	170	259	438
0 	256 	512 	181	262	497
0 	256 	576 	192	263	559
0 	256 	640 	204	266	617
0 	256 	704 	216	268	675
0 	256 	768 	229	271	732
0 	256 	832 	241	272	789
